hour,day_of_week,is_weekend,month,is_monsoon,road_type,road_length_m,congestion_score
0,2,0,5,0,residential,378.3,0.138
21,6,1,11,1,tertiary,1994.0,0.377
6,0,0,7,1,residential,1547.6,0.45
1,1,0,4,0,residential,1193.1,0.062
8,6,1,8,1,tertiary,1605.8,0.3
21,3,0,1,0,tertiary,1750.7,0.446
16,0,0,12,0,trunk,1546.0,0.881
4,5,1,9,1,trunk,238.8,0.143
16,4,0,9,1,primary,905.9,1.0
10,1,0,1,0,trunk,1883.9,0.784
14,6,1,8,1,secondary,345.5,0.451
12,3,0,4,0,tertiary,1257.6,0.705
16,5,1,7,1,primary,224.2,0.739
17,2,0,5,0,trunk,181.4,1.0
9,5,1,7,1,tertiary,181.7,0.426
3,1,0,8,1,primary,1453.0,0.05
10,1,0,7,1,primary,992.1,0.858
13,4,0,4,0,residential,323.6,0.644
0,0,0,7,1,tertiary,1105.5,0.13
7,1,0,3,0,tertiary,1130.2,0.76
22,4,0,12,0,residential,457.1,0.242
0,6,1,1,0,tertiary,1376.5,0.05
7,3,0,3,0,tertiary,1301.6,0.761
10,1,0,12,0,trunk,1733.4,0.786
7,0,0,6,1,trunk,1586.7,1.0
5,2,0,1,0,tertiary,1848.9,0.154
12,0,0,1,0,primary,118.1,0.85
22,0,0,10,1,tertiary,1499.4,0.369
12,0,0,9,1,trunk,445.3,0.864
6,3,0,7,1,primary,632.9,0.472
2,4,0,2,0,trunk,985.2,0.059
7,6,1,8,1,tertiary,1516.9,0.264
20,0,0,3,0,tertiary,177.9,0.727
22,3,0,2,0,trunk,1929.7,0.414
21,0,0,3,0,tertiary,173.6,0.472
4,0,0,11,1,trunk,518.3,0.123
17,3,0,4,0,primary,138.0,1.0
20,1,0,9,1,trunk,915.6,1.0
22,2,0,8,1,secondary,962.7,0.352
23,5,1,11,1,tertiary,1304.7,0.218
18,6,1,5,0,tertiary,318.9,0.494
10,4,0,5,0,primary,426.4,0.76
12,2,0,10,1,tertiary,1403.6,0.733
18,4,0,5,0,tertiary,754.0,1.0
22,1,0,6,1,tertiary,616.2,0.366
5,4,0,6,1,primary,555.5,0.189
12,5,1,4,0,secondary,734.7,0.466
3,1,0,4,0,secondary,1859.1,0.142
6,0,0,6,1,residential,244.1,0.522
3,5,1,11,1,secondary,1010.7,0.072
22,6,1,7,1,residential,1448.1,0.161
3,1,0,12,0,tertiary,1465.8,0.051
5,5,1,3,0,primary,1636.5,0.161
0,4,0,9,1,secondary,1342.1,0.098
15,4,0,10,1,secondary,1775.9,0.768
6,4,0,11,1,trunk,210.8,0.579
17,6,1,7,1,primary,365.4,1.0
17,4,0,7,1,trunk,1289.9,1.0
8,1,0,4,0,tertiary,1849.6,0.919
16,3,0,3,0,trunk,533.9,0.851
11,4,0,12,0,trunk,66.3,0.76
14,3,0,11,1,trunk,899.5,0.801
13,4,0,8,1,trunk,150.4,0.96
6,5,1,6,1,trunk,1082.8,0.254
23,3,0,5,0,trunk,583.0,0.124
18,1,0,11,1,residential,107.1,1.0
1,6,1,8,1,tertiary,548.5,0.079
20,2,0,9,1,trunk,1127.3,0.921
14,3,0,9,1,trunk,1122.7,1.0
20,5,1,10,1,primary,704.9,0.657
11,6,1,9,1,residential,862.3,0.5
7,6,1,5,0,trunk,1708.1,0.347
10,2,0,6,1,secondary,871.7,0.897
5,3,0,4,0,secondary,558.1,0.166
21,3,0,1,0,trunk,1355.6,0.611
18,3,0,7,1,primary,1907.0,1.0
21,3,0,7,1,tertiary,1062.9,0.491
19,6,1,12,0,tertiary,967.7,0.509
1,3,0,1,0,residential,276.9,0.052
5,1,0,11,1,secondary,1661.2,0.234
18,3,0,1,0,residential,1847.3,0.915
5,1,0,10,1,tertiary,94.6,0.212
9,1,0,7,1,primary,1613.7,1.0
17,5,1,12,0,residential,1453.8,0.515
2,4,0,2,0,residential,604.2,0.05
12,4,0,3,0,residential,1320.2,0.594
13,4,0,12,0,primary,1288.9,0.866
15,1,0,11,1,primary,480.5,0.91
19,5,1,1,0,residential,963.4,0.414
8,1,0,4,0,tertiary,1869.5,1.0
18,5,1,11,1,residential,154.7,0.693
21,6,1,4,0,secondary,429.6,0.327
9,6,1,4,0,primary,1964.3,0.424
21,3,0,12,0,tertiary,1263.7,0.465
13,5,1,4,0,primary,1026.9,0.476
8,0,0,3,0,residential,1794.0,0.933
21,0,0,2,0,tertiary,1503.4,0.533
4,3,0,4,0,secondary,455.7,0.05
2,0,0,8,1,trunk,1703.9,0.061
22,4,0,5,0,residential,325.0,0.311
1,2,0,5,0,secondary,86.1,0.055
13,3,0,9,1,secondary,966.3,0.894
23,2,0,1,0,primary,1571.9,0.123
14,6,1,12,0,residential,1459.8,0.356
3,4,0,2,0,trunk,1392.9,0.084
11,6,1,12,0,primary,1560.5,0.487
3,4,0,5,0,trunk,380.6,0.05
14,3,0,12,0,secondary,576.7,0.63
19,2,0,7,1,secondary,773.7,1.0
16,3,0,11,1,trunk,1530.1,1.0
8,3,0,4,0,residential,606.8,0.893
22,6,1,8,1,secondary,924.2,0.321
23,3,0,10,1,secondary,291.7,0.222
14,0,0,3,0,secondary,420.8,0.593
14,4,0,2,0,secondary,1461.8,0.631
5,6,1,4,0,residential,528.1,0.119
21,4,0,8,1,residential,1344.6,0.577
22,2,0,9,1,trunk,1812.0,0.417
12,2,0,4,0,secondary,524.9,0.592
1,3,0,4,0,secondary,1785.1,0.05
14,3,0,6,1,tertiary,1887.8,0.773
0,2,0,3,0,primary,1620.4,0.067
21,4,0,10,1,residential,1201.8,0.502
0,0,0,11,1,trunk,841.7,0.13
21,3,0,11,1,residential,1166.0,0.536
17,5,1,4,0,residential,1294.6,0.515
1,6,1,12,0,residential,1184.1,0.05
18,3,0,12,0,trunk,1897.1,1.0
20,1,0,1,0,residential,1334.9,0.622
7,5,1,4,0,trunk,187.1,0.301
0,0,0,4,0,residential,1764.7,0.05
6,0,0,10,1,tertiary,1591.0,0.519
22,3,0,5,0,residential,989.5,0.343
13,5,1,4,0,secondary,331.9,0.394
20,5,1,6,1,primary,762.7,0.552
16,6,1,11,1,tertiary,1026.7,0.625
0,6,1,6,1,trunk,695.9,0.092
17,4,0,12,0,secondary,487.7,1.0
7,5,1,8,1,primary,1938.9,0.465
21,4,0,11,1,trunk,167.3,0.604
23,3,0,3,0,tertiary,1234.7,0.05
1,6,1,12,0,trunk,835.9,0.05
13,2,0,8,1,secondary,1081.4,1.0
3,1,0,3,0,primary,995.3,0.123
2,6,1,6,1,trunk,1375.2,0.137
5,1,0,3,0,tertiary,1017.2,0.187
1,1,0,3,0,primary,511.8,0.123
14,4,0,1,0,primary,807.3,0.62
9,0,0,10,1,residential,591.6,1.0
11,2,0,6,1,primary,905.7,0.845
5,6,1,1,0,primary,1393.2,0.105
4,6,1,5,0,tertiary,1378.7,0.05
22,4,0,2,0,secondary,127.1,0.295
16,2,0,6,1,residential,156.7,0.851
6,3,0,5,0,primary,1629.1,0.502
3,2,0,2,0,primary,1043.1,0.05
5,1,0,5,0,primary,487.5,0.195
23,4,0,6,1,primary,201.9,0.155
5,1,0,12,0,secondary,1456.4,0.188
18,4,0,11,1,secondary,1856.4,1.0
16,0,0,5,0,secondary,1015.1,0.862
3,5,1,5,0,trunk,215.4,0.098
2,0,0,12,0,primary,1219.4,0.094
21,1,0,2,0,primary,690.8,0.503
15,4,0,11,1,tertiary,2000.0,0.93
21,4,0,2,0,tertiary,1867.8,0.369
7,5,1,6,1,primary,1437.8,0.39
19,6,1,10,1,residential,1890.6,0.735
2,3,0,7,1,secondary,92.0,0.104
3,0,0,6,1,tertiary,1613.6,0.05
3,6,1,7,1,residential,1999.0,0.05
0,2,0,11,1,trunk,1067.5,0.21
13,2,0,11,1,tertiary,791.9,0.739
19,4,0,4,0,secondary,1425.8,1.0
6,3,0,6,1,secondary,1313.8,0.637
4,2,0,11,1,secondary,150.2,0.128
10,3,0,6,1,residential,1390.9,0.694
13,3,0,2,0,secondary,954.6,0.649
19,2,0,5,0,primary,239.0,1.0
14,1,0,6,1,secondary,533.7,0.879
9,6,1,11,1,trunk,936.5,0.552
17,3,0,9,1,trunk,971.6,1.0
13,6,1,2,0,trunk,406.7,0.548
21,1,0,12,0,secondary,1109.1,0.493
11,2,0,1,0,tertiary,77.3,0.557
12,6,1,9,1,tertiary,673.4,0.527
10,6,1,7,1,secondary,373.6,0.5
0,3,0,1,0,tertiary,698.0,0.082
20,5,1,10,1,trunk,412.4,0.702
1,2,0,11,1,residential,637.2,0.113
21,0,0,8,1,secondary,1184.2,0.555
7,1,0,5,0,tertiary,489.4,0.771
17,2,0,4,0,primary,1242.3,1.0
16,4,0,11,1,secondary,458.3,1.0
22,1,0,1,0,trunk,714.6,0.391
12,2,0,6,1,trunk,1071.0,1.0
8,2,0,1,0,tertiary,1097.4,0.99
19,6,1,6,1,primary,1188.7,1.0
8,5,1,4,0,trunk,1552.6,0.476
9,6,1,12,0,tertiary,1740.4,0.287
22,5,1,10,1,secondary,1522.1,0.218
8,4,0,2,0,secondary,1521.1,1.0
6,0,0,2,0,residential,1783.1,0.33
18,2,0,5,0,secondary,408.3,1.0
16,1,0,3,0,trunk,1289.5,0.95
14,6,1,5,0,secondary,904.7,0.488
19,6,1,7,1,secondary,56.8,0.857
10,0,0,10,1,tertiary,1946.3,0.724
21,3,0,12,0,tertiary,180.9,0.402
5,4,0,11,1,primary,76.1,0.292
10,5,1,10,1,secondary,728.1,0.511
18,5,1,5,0,residential,360.5,0.647
3,0,0,7,1,residential,769.9,0.05
20,3,0,4,0,primary,144.3,0.836
21,2,0,11,1,secondary,444.9,0.651
12,6,1,5,0,primary,944.0,0.525
20,2,0,6,1,residential,1155.5,0.849
23,3,0,4,0,tertiary,1257.1,0.187
4,5,1,9,1,secondary,1457.7,0.063
15,6,1,8,1,tertiary,1415.2,0.586
3,6,1,7,1,tertiary,861.5,0.05
9,0,0,7,1,secondary,525.1,1.0
16,3,0,2,0,residential,275.8,0.796
13,3,0,10,1,residential,1218.4,0.832
5,2,0,10,1,residential,1861.9,0.173
5,4,0,6,1,primary,722.1,0.285
16,1,0,8,1,trunk,1551.5,1.0
23,1,0,4,0,secondary,858.7,0.136
1,0,0,1,0,residential,1900.0,0.106
21,0,0,6,1,secondary,601.4,0.68
1,1,0,6,1,trunk,1687.2,0.154
21,5,1,6,1,tertiary,1241.4,0.484
20,5,1,1,0,residential,262.7,0.395
17,6,1,8,1,residential,62.1,0.623
11,6,1,8,1,residential,646.5,0.589
6,5,1,3,0,tertiary,304.0,0.154
13,3,0,3,0,secondary,1023.7,0.863
4,0,0,8,1,secondary,849.7,0.066
10,3,0,7,1,residential,501.7,0.686
1,3,0,3,0,residential,1377.2,0.105
5,6,1,11,1,secondary,856.4,0.05
14,5,1,7,1,residential,737.6,0.555
15,5,1,2,0,residential,547.5,0.422
3,5,1,11,1,secondary,1644.5,0.056
18,5,1,5,0,tertiary,1467.7,0.659
19,0,0,8,1,residential,578.2,1.0
5,3,0,2,0,tertiary,1609.8,0.165
19,2,0,11,1,residential,1050.0,0.978
17,1,0,4,0,trunk,1293.7,1.0
7,5,1,4,0,primary,733.9,0.341
13,3,0,1,0,tertiary,426.9,0.691
21,0,0,9,1,tertiary,219.0,0.721
17,5,1,7,1,primary,824.8,1.0
17,4,0,6,1,residential,1495.4,1.0
1,6,1,4,0,primary,1890.4,0.1
11,4,0,7,1,secondary,1132.8,0.752
0,2,0,1,0,tertiary,1551.1,0.098
12,3,0,11,1,primary,442.4,0.846
6,2,0,5,0,trunk,731.4,0.443
20,6,1,1,0,tertiary,1580.9,0.379
0,4,0,9,1,primary,663.2,0.217
21,4,0,9,1,residential,752.4,0.45
8,6,1,12,0,primary,380.1,0.399
14,0,0,4,0,trunk,1219.9,0.691
4,3,0,10,1,secondary,709.7,0.144
8,2,0,9,1,trunk,95.4,1.0
14,6,1,4,0,primary,1925.0,0.416
4,3,0,2,0,tertiary,1415.3,0.055
21,3,0,11,1,trunk,382.3,0.66
7,3,0,4,0,primary,749.5,1.0
4,4,0,2,0,residential,431.0,0.05
7,0,0,8,1,secondary,433.7,1.0
17,6,1,6,1,residential,1124.3,0.556
14,0,0,12,0,primary,1597.0,0.671
10,5,1,1,0,secondary,577.4,0.446
4,4,0,3,0,secondary,1467.5,0.166
12,1,0,2,0,secondary,560.7,0.704
14,0,0,3,0,primary,1784.6,0.747
10,3,0,5,0,trunk,301.1,0.835
13,0,0,7,1,trunk,414.6,1.0
4,6,1,11,1,trunk,925.6,0.079
22,2,0,4,0,primary,1367.5,0.388
1,3,0,7,1,trunk,1418.5,0.213
18,3,0,1,0,trunk,1169.4,1.0
14,2,0,5,0,secondary,1306.5,0.61
7,2,0,6,1,residential,1844.1,0.955
21,0,0,6,1,residential,453.0,0.406
0,6,1,12,0,primary,1695.8,0.136
21,1,0,4,0,primary,400.6,0.644
15,1,0,7,1,trunk,602.1,0.963
1,4,0,2,0,residential,1209.6,0.097
6,5,1,12,0,tertiary,1940.7,0.15
1,3,0,3,0,trunk,1452.2,0.05
0,2,0,3,0,tertiary,1790.7,0.108
17,2,0,2,0,primary,1335.5,1.0
7,4,0,3,0,primary,1636.0,1.0
9,6,1,4,0,residential,1016.3,0.244
6,6,1,12,0,tertiary,804.1,0.183
15,3,0,12,0,residential,1085.4,0.597
0,5,1,8,1,secondary,970.1,0.062
16,3,0,8,1,tertiary,1702.0,1.0
10,0,0,9,1,trunk,1712.1,0.992
14,0,0,5,0,tertiary,1804.4,0.602
8,1,0,9,1,secondary,766.1,1.0
15,5,1,5,0,secondary,240.1,0.443
17,0,0,6,1,tertiary,1387.8,1.0
18,5,1,12,0,tertiary,1502.6,0.593
3,4,0,7,1,primary,1825.2,0.055
22,3,0,6,1,secondary,1999.5,0.346
11,6,1,7,1,residential,1537.1,0.446
0,0,0,12,0,tertiary,403.7,0.116
19,3,0,6,1,tertiary,1486.4,1.0
20,4,0,5,0,secondary,1379.7,0.768
20,0,0,12,0,tertiary,473.3,0.773
13,1,0,5,0,residential,1590.7,0.55
22,3,0,8,1,trunk,129.4,0.381
14,5,1,11,1,trunk,170.6,0.646
11,6,1,3,0,trunk,384.5,0.449
16,1,0,5,0,trunk,259.7,0.919
8,2,0,10,1,secondary,238.6,1.0
6,0,0,12,0,primary,725.8,0.51
16,3,0,10,1,tertiary,1615.6,0.869
8,6,1,2,0,residential,678.5,0.203
21,3,0,9,1,residential,1537.7,0.584
21,5,1,2,0,primary,687.5,0.291
13,1,0,5,0,residential,475.3,0.684
1,1,0,6,1,residential,1108.5,0.09
17,3,0,7,1,residential,947.5,1.0
0,1,0,3,0,primary,266.9,0.054
10,4,0,7,1,primary,748.0,0.851
19,4,0,9,1,tertiary,1803.0,1.0
2,4,0,10,1,residential,1049.8,0.113
15,5,1,7,1,secondary,1589.7,0.686
1,4,0,3,0,secondary,995.7,0.05
0,2,0,10,1,residential,72.0,0.071
0,2,0,8,1,secondary,347.1,0.146
5,1,0,5,0,secondary,1412.6,0.192
17,5,1,12,0,primary,250.1,0.751
4,2,0,10,1,residential,1842.0,0.103
2,4,0,6,1,primary,282.1,0.05
14,3,0,8,1,primary,798.5,0.743
16,0,0,10,1,residential,327.5,1.0
14,4,0,7,1,primary,232.2,0.957
7,5,1,12,0,tertiary,1557.1,0.228
22,5,1,5,0,primary,1682.8,0.171
1,5,1,9,1,secondary,699.1,0.111
23,4,0,12,0,trunk,955.9,0.145
20,2,0,1,0,trunk,1598.7,0.814
17,2,0,3,0,primary,634.1,1.0
19,1,0,9,1,residential,807.8,1.0
10,3,0,8,1,tertiary,493.6,0.744
9,2,0,11,1,secondary,1522.2,1.0
21,2,0,2,0,secondary,1498.6,0.51
5,3,0,11,1,tertiary,1686.8,0.249
19,5,1,5,0,tertiary,608.8,0.524
4,0,0,9,1,tertiary,323.9,0.107
11,4,0,10,1,primary,1164.8,0.708
16,3,0,5,0,tertiary,1437.5,0.943
5,4,0,7,1,primary,1621.0,0.251
16,3,0,1,0,primary,284.4,0.938
1,3,0,3,0,tertiary,882.1,0.058
2,5,1,11,1,secondary,1749.5,0.05
4,2,0,5,0,secondary,949.2,0.129
4,5,1,1,0,residential,866.4,0.05
11,2,0,6,1,residential,1768.9,0.673
6,3,0,1,0,residential,141.7,0.395
1,4,0,6,1,tertiary,993.0,0.086
16,5,1,3,0,tertiary,1561.7,0.542
14,4,0,5,0,secondary,944.9,0.706
2,6,1,11,1,trunk,733.4,0.088
20,3,0,10,1,primary,1391.8,0.974
2,4,0,9,1,residential,1613.4,0.088
16,6,1,2,0,tertiary,1122.2,0.498
13,1,0,4,0,trunk,450.5,0.78
16,2,0,1,0,trunk,1313.3,1.0
2,2,0,7,1,secondary,1535.1,0.089
1,6,1,1,0,tertiary,1812.3,0.052
18,6,1,5,0,primary,896.7,0.918
10,3,0,9,1,tertiary,1616.8,0.804
0,4,0,7,1,primary,1856.2,0.117
6,4,0,2,0,primary,326.4,0.518
5,1,0,8,1,trunk,428.5,0.239
13,1,0,4,0,primary,1461.2,0.855
2,1,0,7,1,primary,1507.8,0.058
22,5,1,3,0,trunk,301.2,0.229
7,3,0,3,0,primary,1971.5,1.0
7,2,0,3,0,primary,540.4,1.0
7,0,0,3,0,trunk,1026.0,1.0
4,4,0,2,0,primary,1124.4,0.128
22,4,0,9,1,tertiary,424.6,0.431
6,5,1,6,1,trunk,414.0,0.102
9,3,0,9,1,trunk,1730.2,1.0
4,2,0,6,1,trunk,1792.7,0.119
6,1,0,10,1,primary,1586.8,0.541
4,4,0,9,1,secondary,1304.0,0.148
14,2,0,5,0,primary,1564.2,0.773
16,3,0,1,0,tertiary,1849.4,0.796
10,5,1,5,0,residential,679.8,0.355
6,1,0,5,0,primary,1845.9,0.389
1,6,1,8,1,primary,1603.3,0.123
20,2,0,10,1,trunk,1900.7,1.0
3,3,0,9,1,residential,1052.7,0.111
11,5,1,4,0,residential,1834.7,0.462
10,6,1,5,0,tertiary,1021.3,0.345
9,1,0,8,1,tertiary,499.0,1.0
22,4,0,6,1,secondary,929.5,0.472
8,4,0,8,1,primary,368.7,1.0
2,2,0,11,1,secondary,861.9,0.05
1,0,0,10,1,primary,1564.2,0.083
7,6,1,5,0,primary,312.1,0.265
15,0,0,9,1,trunk,741.5,1.0
0,3,0,11,1,tertiary,118.5,0.05
15,2,0,9,1,trunk,814.4,1.0
7,3,0,7,1,trunk,296.4,1.0
0,2,0,12,0,trunk,1278.4,0.055
0,2,0,11,1,tertiary,1564.8,0.054
0,2,0,1,0,tertiary,1579.3,0.05
0,3,0,1,0,secondary,1871.8,0.097
13,5,1,3,0,residential,1956.7,0.414
21,2,0,1,0,primary,1977.8,0.527
19,0,0,8,1,primary,1948.0,1.0
17,0,0,8,1,residential,1991.3,1.0
17,4,0,9,1,trunk,657.4,1.0
21,5,1,2,0,tertiary,1488.2,0.348
9,2,0,12,0,primary,871.1,1.0
20,4,0,9,1,secondary,1063.1,0.914
14,0,0,1,0,trunk,937.5,0.784
17,4,0,7,1,trunk,1580.8,1.0
21,5,1,8,1,tertiary,1004.6,0.335
14,6,1,3,0,secondary,151.4,0.382
14,2,0,12,0,tertiary,1668.6,0.622
20,0,0,7,1,tertiary,1726.5,0.766
23,6,1,4,0,primary,122.2,0.154
5,1,0,1,0,residential,620.0,0.13
5,0,0,7,1,residential,1001.8,0.15
2,4,0,11,1,tertiary,1441.2,0.075
0,1,0,9,1,secondary,1213.6,0.073
5,3,0,5,0,trunk,1750.6,0.134
23,1,0,9,1,primary,500.3,0.175
23,3,0,6,1,trunk,216.0,0.203
14,1,0,10,1,secondary,722.7,0.695
16,0,0,3,0,secondary,83.8,0.939
22,1,0,3,0,tertiary,319.9,0.305
2,4,0,11,1,primary,1782.7,0.099
7,0,0,8,1,secondary,1073.6,1.0
2,5,1,3,0,secondary,220.2,0.05
8,5,1,4,0,residential,732.8,0.307
1,0,0,1,0,residential,1615.1,0.12
8,2,0,3,0,primary,1464.6,1.0
18,0,0,2,0,trunk,1275.8,1.0
14,0,0,6,1,trunk,104.9,0.962
22,0,0,6,1,primary,1345.1,0.387
5,6,1,3,0,tertiary,166.2,0.214
16,3,0,6,1,primary,1977.7,1.0
14,6,1,1,0,secondary,1153.9,0.406
0,3,0,10,1,trunk,234.7,0.07
7,3,0,2,0,trunk,231.8,1.0
3,2,0,7,1,trunk,1028.3,0.122
15,2,0,7,1,primary,132.2,0.962
17,5,1,4,0,tertiary,1865.0,0.707
2,6,1,3,0,residential,704.6,0.06
5,2,0,8,1,trunk,1962.1,0.329
11,1,0,4,0,secondary,1885.5,0.602
10,0,0,10,1,primary,1792.8,0.903
11,5,1,7,1,secondary,1841.5,0.583
20,5,1,11,1,tertiary,1078.5,0.402
17,0,0,2,0,trunk,773.7,1.0
0,3,0,8,1,tertiary,971.1,0.087
13,1,0,8,1,primary,163.8,0.995
9,1,0,1,0,secondary,90.9,1.0
6,5,1,12,0,tertiary,506.3,0.116
16,0,0,6,1,trunk,1667.6,1.0
0,0,0,12,0,residential,1865.6,0.05
3,3,0,10,1,primary,171.1,0.05
7,2,0,12,0,residential,688.2,0.765
16,0,0,5,0,tertiary,1856.6,0.825
7,6,1,10,1,tertiary,597.4,0.311
13,6,1,4,0,trunk,1793.0,0.576
3,4,0,12,0,trunk,259.7,0.098
7,1,0,5,0,trunk,1307.5,1.0
2,2,0,6,1,secondary,1169.0,0.05
15,5,1,8,1,primary,420.9,0.609
19,6,1,11,1,residential,278.9,0.685
3,0,0,4,0,residential,1028.0,0.055
2,6,1,9,1,residential,1334.0,0.05
18,1,0,10,1,secondary,163.9,1.0
14,3,0,3,0,tertiary,1130.7,0.682
19,5,1,1,0,residential,1891.2,0.522
20,2,0,1,0,trunk,1994.4,0.829
21,3,0,1,0,tertiary,1773.2,0.537
0,3,0,9,1,trunk,101.3,0.113
11,5,1,3,0,trunk,1065.7,0.533
19,3,0,4,0,residential,1294.5,0.875
0,2,0,2,0,trunk,102.3,0.124
8,6,1,2,0,residential,1937.5,0.246
14,1,0,4,0,residential,1161.7,0.523
14,6,1,4,0,primary,1158.0,0.579
6,6,1,1,0,primary,1366.7,0.172
5,2,0,2,0,trunk,1966.2,0.208
16,2,0,12,0,tertiary,139.2,0.815
6,0,0,4,0,residential,1942.0,0.37
22,2,0,8,1,primary,1717.4,0.383
11,0,0,4,0,residential,243.2,0.602
0,0,0,8,1,tertiary,1131.7,0.051
16,1,0,7,1,trunk,332.2,1.0
3,2,0,3,0,residential,1876.1,0.074
5,0,0,8,1,residential,1386.2,0.187
21,3,0,2,0,trunk,894.9,0.503
19,6,1,8,1,secondary,766.4,0.844
7,3,0,6,1,trunk,924.2,1.0
22,4,0,5,0,trunk,1407.8,0.394
3,5,1,6,1,primary,264.7,0.05
20,4,0,2,0,residential,1049.5,0.662
14,0,0,10,1,primary,1202.5,0.831
13,3,0,12,0,primary,993.7,0.76
16,0,0,9,1,trunk,1778.3,1.0
14,6,1,7,1,primary,870.9,0.587
11,2,0,12,0,primary,1789.5,0.683
11,4,0,5,0,trunk,431.7,0.755
17,1,0,7,1,tertiary,1903.1,1.0
6,2,0,11,1,tertiary,648.4,0.501
10,5,1,6,1,trunk,1209.0,0.528
16,3,0,8,1,primary,1002.6,1.0
10,3,0,10,1,primary,1693.3,1.0
16,0,0,9,1,residential,1533.4,0.905
23,1,0,9,1,residential,691.4,0.171
14,0,0,2,0,primary,307.8,0.649
5,4,0,10,1,residential,1313.9,0.221
18,3,0,7,1,primary,1908.7,1.0
15,3,0,11,1,residential,135.1,0.801
0,5,1,10,1,trunk,1849.3,0.066
3,2,0,8,1,primary,1112.7,0.092
12,2,0,3,0,secondary,1739.3,0.693
16,2,0,7,1,residential,1691.3,1.0
11,6,1,7,1,tertiary,1106.4,0.479
18,0,0,11,1,primary,469.3,1.0
18,3,0,4,0,residential,633.8,0.894
5,6,1,2,0,secondary,633.8,0.17
17,5,1,8,1,residential,1297.9,0.604
23,6,1,11,1,secondary,286.4,0.198
2,5,1,10,1,primary,532.7,0.057
18,6,1,12,0,primary,379.2,0.93
16,1,0,10,1,residential,894.4,0.972
2,6,1,11,1,primary,470.0,0.09
20,5,1,4,0,secondary,843.3,0.339
9,6,1,10,1,tertiary,1229.3,0.363
6,3,0,8,1,residential,594.3,0.478
14,0,0,10,1,tertiary,1906.9,0.76
18,6,1,7,1,trunk,543.4,1.0
8,0,0,12,0,secondary,1804.4,1.0
2,3,0,8,1,primary,997.8,0.05
9,2,0,5,0,secondary,1310.1,1.0
17,1,0,10,1,residential,465.7,1.0
0,2,0,3,0,trunk,1379.2,0.084
11,2,0,12,0,tertiary,1982.9,0.551
1,0,0,8,1,secondary,1959.8,0.075
17,0,0,9,1,primary,792.3,1.0
20,4,0,8,1,residential,813.9,0.821
10,1,0,3,0,trunk,1157.3,0.706
17,3,0,12,0,tertiary,1234.1,1.0
1,2,0,9,1,trunk,636.2,0.086
9,4,0,3,0,tertiary,864.0,0.816
9,5,1,2,0,primary,1741.4,0.355
23,2,0,7,1,residential,139.0,0.126
3,6,1,7,1,trunk,468.7,0.05
0,6,1,12,0,residential,528.4,0.056
0,5,1,8,1,secondary,187.5,0.051
2,3,0,4,0,tertiary,139.7,0.05
9,3,0,5,0,trunk,1039.3,1.0
0,6,1,2,0,residential,727.1,0.184
5,6,1,5,0,primary,1411.8,0.163
11,0,0,5,0,trunk,1347.2,0.703
10,3,0,9,1,primary,612.6,0.794
2,6,1,12,0,tertiary,517.5,0.068
16,3,0,10,1,secondary,1340.7,0.968
4,6,1,4,0,trunk,1360.6,0.05
23,0,0,11,1,trunk,1918.4,0.19
15,2,0,4,0,secondary,804.0,0.713
17,5,1,11,1,tertiary,463.3,0.773
23,5,1,4,0,tertiary,785.2,0.073
4,4,0,5,0,tertiary,1814.9,0.079
4,1,0,7,1,tertiary,1867.8,0.161
7,5,1,4,0,secondary,644.1,0.276
1,6,1,11,1,secondary,401.4,0.142
14,2,0,7,1,primary,1022.9,1.0
6,2,0,11,1,tertiary,1359.3,0.451
14,1,0,1,0,trunk,1634.9,0.626
2,5,1,9,1,primary,1450.7,0.081
4,2,0,12,0,secondary,595.9,0.112
13,1,0,6,1,trunk,1009.9,0.936
16,5,1,9,1,secondary,340.5,0.708
8,4,0,9,1,primary,1644.4,1.0
19,1,0,10,1,secondary,844.6,1.0
11,2,0,5,0,trunk,657.8,0.715
8,5,1,5,0,secondary,1580.9,0.272
7,3,0,3,0,residential,1146.2,0.672
5,6,1,4,0,secondary,1951.0,0.099
15,5,1,6,1,tertiary,1978.6,0.574
20,6,1,4,0,residential,1105.7,0.478
6,0,0,2,0,residential,693.3,0.44
3,1,0,7,1,tertiary,725.4,0.068
11,6,1,8,1,primary,741.0,0.486
15,0,0,6,1,trunk,1309.0,1.0
7,1,0,6,1,residential,375.4,0.958
11,2,0,1,0,primary,451.3,0.678
1,5,1,12,0,secondary,1471.0,0.05
2,0,0,4,0,residential,425.5,0.05
21,5,1,11,1,secondary,308.0,0.384
14,1,0,9,1,secondary,1707.5,0.84
12,4,0,7,1,trunk,1406.6,0.981
13,1,0,1,0,residential,82.2,0.593
9,4,0,9,1,residential,1614.7,1.0
23,4,0,9,1,residential,659.9,0.217
19,4,0,6,1,trunk,1573.6,1.0
0,1,0,10,1,trunk,645.1,0.059
0,6,1,10,1,secondary,335.5,0.072
6,1,0,10,1,residential,1232.9,0.497
21,5,1,3,0,primary,1408.8,0.345
2,6,1,4,0,primary,1702.6,0.113
6,1,0,4,0,trunk,1397.7,0.416
12,6,1,10,1,primary,1659.9,0.67
21,6,1,2,0,primary,711.0,0.408
23,3,0,5,0,tertiary,1852.5,0.158
4,1,0,10,1,residential,1565.1,0.051
19,3,0,9,1,secondary,893.4,1.0
